"~id,initials:String,title:String,department:String,location:String,~label"
"29672,V.U.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29673,A.A.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29674,A.A.,Eng - Software Development II,Global Platform,Tempe,Employee"
"29675,P.D.,Eng - Software Development III,Global Platform,Scottsdale,Employee"
"29676,C.A.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29677,S.A.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29686,B.R.,Spec - Production IV,Marketing and Brand,Kirkland,Employee"
"29689,R.E.,Customer Consultation & Care Representative,C3 Support,Tempe,Employee"
"29690,A.S.,Website Specialist II,Website Creation,Scottsdale,Employee"
"29694,J.R.,Eng - Software Development V,Global Platform,Kirkland,Employee"
"29695,R.A.,Software Development Engineer,Global Platform,Scottsdale,Employee"
"29697,E.N.,LDP,C3 Support,Gilbert,Employee"
"29698,D.A.,Mgr - Tax,Accounting and Finance,Scottsdale,Employee"
"29700,T.L.,Senior Product Manager - eCommerce,Product Management,Woking,Employee"
"29703,B.N.,Customer Service Agent,Inbound for Domainfactory,Ismaning,Employee"
"29704,M.N.,Customer Service Agent,Inbound for Domainfactory,Ismaning,Employee"
"29706,J.E.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29708,K.S.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29709,A.Z.,Customer Service Agent,C3 Support,Ismaning,Employee"
"29711,C.L.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29712,A.Z.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29713,E.A.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29714,J.R.,Consultant - C3 I,Inbound for Domainfactory,Ismaning,Employee"
"29715,G.A.,Regional Director - Italy,GoDaddy Brand EMEA,Madrid (WeWork),Employee"
"29716,A.L.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"29717,S.E.,Recruiter,Human Resources,Ismaning,Employee"
"29721,C.K.,Senior Director - Internal Communications,Corporate Communications,Remote - NC,Employee"
"29729,N.V.,Consultant - Customer Chat,Inbound for Paragon,Sofia,Employee"
"29731,S.V.,Consultant - C3 I,Inbound for Heart Internet,Sofia,Employee"
"29732,T.V.,Consultant - C3 I,Inbound for Heart Internet,Sofia,Employee"
"29734,T.V.,Consultant - C3 I,Inbound for Heart Internet,Sofia,Employee"
"29736,N.V.,Consultant - Customer Chat,Inbound for Paragon,Sofia,Employee"
"29747,M.R.,Customer Service Agent,Inbound for Domainfactory,Ismaning,Employee"
"29749,S.R.,Customer Development Consultant,Outbound for Domainfactory,Ismaning,Employee"
"2975,D.N.,Sr. Mgr - Marketing (Mgr),Customer Development Team,Hiawatha,Employee"
"29760,B.R.,Eng - Software Development I,Customer Experience,Kirkland,Employee"
"29761,W.S.,Eng - Software Development II,Customer Experience,Cambridge,Employee"
"29763,M.S.,Global Workforce Planning Supervisor,C3 Management,Beeston,Employee"
"29764,M.L.,Sup - Website Security Support,Security - Sucuri,Remote - India,Employee"
"29765,T.R.,Eng - Software Development III,Products,Tempe,Employee"
"29767,E.K.,Senior Software Development Engineer,Products,Scottsdale,Employee"
"29769,M.O.,Website Specialist II,Website Creation,Scottsdale,Employee"
"29770,K.N.,Customer Service Agent,Inbound for Domainfactory,Ismaning,Employee"
"29771,R.A.,Eng - Software Development III,Cloud Infrastructure and IT,Scottsdale,Employee"
"29774,A.I.,Eng - Usability I,Customer Experience,Scottsdale,Employee"
"29778,D.R.,2nd Line Advisor,Inbound for Heart Internet,Beeston,Employee"
"29779,M.H.,CS2,C3 Support,Remote - CA,Employee"
"29780,B.N.,CS2,C3 Support,Remote - UT,Employee"
"29783,A.P.,CS2,C3 Support,Remote - CA,Employee"
"29789,C.M.,CS2,C3 Support,Remote - CA,Employee"
"29804,A.N.,Recruitment Assistant,Human Resources,Beeston,Employee"
"29806,I.O.,Dir - Marketing (Mgr),Global Market Operations,Remote - Mexico,Employee"
"29809,A.K.,Eng - Software Development II,Products,Hiawatha,Employee"
"29812,R.N.,Customer Development Consultant,CDT Attach and Upgrade Test Team,Gilbert,Employee"
"29820,J.R.,Customer Development Consultant,CDT Attach and Upgrade Test Team,Tempe,Employee"
"29825,M.S.,Customer Development Consultant,CDT SEO Test Team,Tempe,Employee"
"29830,K.L.,Assoc - Event Marketing,Marketing and Brand,Gilbert,Employee"
"29834,N.L.,Customer Development Consultant,CDT GoDaddy Business Advisors,Gilbert,Employee"
"29837,J.N.,Senior Software Development Engineer,Business Fabric,Hayes,Employee"
"29838,L.U.,Senior Analyst - Business Analytics,Products,San Francisco,Employee"
"29840,H.C.,Sr. Mgr - Brand,Marketing and Brand,New York (WeWork),Employee"
"29844,R.V.,Accountant HGB Kreditoren,Creditor - Accounting,Cologne 111,Employee"
"29854,C.N.,Director- Software Development,Global Platform,Kirkland,Employee"
"29855,H.E.,Analyst - Website Security Support II,Products,Remote - India,Employee"
"29877,R.G.,Eng - Software Development V,Technology Engineering,Remote - CA,Employee"
"29895,J.N.,AM Sales II,Aftermarket,Cambridge,Employee"
"29896,V.N.,Sr. Dir - Product Marketing (Mgr),Products,Remote - CA,Employee"
"29897,J.L.,Analyst - Financial IV,Accounting and Finance,Scottsdale,Employee"
"29898,H.A.,Analyst - Website Security Support II,Products,Remote - Brazil,Employee"
"29899,P.N.,Eng - Software Development III,Products,Kirkland,Employee"
"29902,M.I.,Mgr - Marketing,Marketing and Brand,Los Angeles,Employee"
"29909,S.H.,Senior Manager Tax EMEA,Technical Accounting and Tax,Hayes,Employee"
"29910,L.A.,Eng - Software Development III,Development Products,Iasi,Employee"
"29911,A.V.,Eng - System I,Operations,Sofia,Employee"
"29918,P.N.,Admin - Accounting III,Creditor - Accounting,Hayes,Employee"
"29928,C.R.,Eng - Software Development I,Global Platform,Kirkland,Employee"
"29933,J.I.,Product Manager,Global Platform,Kirkland,Employee"
"29938,H.G.,Eng - Software Development I,Global Platform,Kirkland,Employee"
"29939,N.E.,Eng - Software Development I,Products,Tempe,Employee"
"29941,S.N.,Eng - Software Development I,Products,San Francisco,Employee"
"29945,S.I.,Scientist - Data II,Global Market Operations,Tempe,Employee"
"29949,A.A.,Consultant - C3 I,Sales and Support Chat,Iasi,Employee"
"29950,E.S.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29952,G.U.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29954,M.U.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29955,L.R.,Director People Ops Business Partner – Infrastructure Team,People Operations,Scottsdale,Employee"
"29956,B.H.,Principal Cloud Security Engineer,Cloud Infrastructure and IT,Remote - WA,Employee"
"29957,C.U.,Data Center Technician,Cloud Infrastructure and IT,DC - Phoenix (P3),Employee"
"29958,T.D.,Dir - Technical Accounting,Accounting and Finance,Scottsdale,Employee"
"29959,G.U.,Website Specialist II,Inbound for PWS,Iasi,Employee"
"29960,N.N.,Mgr - Marketing,Marketing and Brand,Hiawatha,Employee"
"29961,A.A.,Consultant - C3 I,Inbound for 123 reg,Iasi,Employee"
"29962,H.L.,Financial Accountant,Creditor - Accounting,Hayes,Employee"
"29970,W.D.,Data Center Network Engineer,Network,Hürth,Employee"
"29971,G.N.,Eng - Software Development I,Products,Los Angeles (WeWork),Employee"
"29972,P.N.,Eng - Software Development in Test II,Products,Sunnyvale,Employee"
"29973,A.T.,Senior Director - UX,Products,San Francisco,Employee"
"29975,R.L.,Eng - Software Development IV,Products,Sunnyvale,Employee"
"2999,C.E.,Consultant - C3 I,Productivity,Gilbert,Employee"
"3002,D.S.,Sup - Advanced Tech Supp,Advanced Technical Support,Scottsdale,Employee"
"30032,S.N.,Director of Treasury - Liquidity & Risk,Accounting and Finance,Scottsdale,Employee"
"30034,S.M.,Mgr - Project,C3 Management,Iasi,Employee"
"30104,Y.N.,Eng - Software Development II,Global Platform,Kirkland,Employee"
"30105,Z.N.,Senior Manager Program Management,Global Platform,China,Employee"
"30106,S.N.,Communications IC II,Corporate Communications,Scottsdale,Employee"
"30109,S.H.,Eng - Software Development II,Products,Sunnyvale,Employee"
"30141,S.I.,Director Business Development,Global Market Operations,India (WeWork),Employee"
"30143,D.G.,Eng - Site Reliability II,Cloud Infrastructure and IT,Carlsbad,Employee"
"30144,A.K.,Senior Product Manager,Products,San Francisco,Employee"
"30145,L.A.,Senior Director Iberia,GoDaddy Brand EMEA,Madrid (WeWork),Employee"
"30165,S.N.,Dir - Product Management,Products,Sunnyvale,Employee"
"30167,S.P.,VP - Investor Relations,Accounting and Finance,Remote - MN,Employee"
"30185,B.N.,CFO-MSH,Accounting and Finance,Austin (MSH - HQ),Employee"
"30189,J.D.,Senior Manager Creative,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30190,T.T.,VP Sales,Sales - MSH,Austin (MSH - Sales),Employee"
"30192,J.R.,Head of Global Services,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30193,M.I.,Senior Director Marketing,Marketing and Brand,Austin (MSH - Sales),Employee"
"30194,E.N.,Local Outreach Manager,Marketing and Brand,Remote - CA,Employee"
"30195,C.T.,Sr. Mgr - SRE,Accounting and Finance,Scottsdale,Employee"
"30196,G.S.,Senior Manager Website,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30198,M.S.,Senior Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30201,D.R.,Senior Director Finance,Accounting and Finance,Austin (MSH - HQ),Employee"
"30202,T.S.,Senior Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30206,J.D.,Sales Project Manager,C3 New Hire Trainers,Austin (MSH - Sales),Employee"
"30208,C.R.,Sr. Manager - Brand and Communications,Marketing and Brand,Remote - Washington DC,Employee"
"30210,T.E.,Senior Director Product,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30211,A.Z.,Director - Marketing,Marketing and Brand,Austin (MSH - Sales),Employee"
"30213,C.T.,Senior Director Product,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30214,A.N.,Senior Director HR,People Operations,Austin (MSH - HQ),Employee"
"30215,S.U.,Director Sales,Sales - MSH,Austin (MSH - Sales),Employee"
"30216,J.N.,Senior Director - Services,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30217,J.N.,Head of Sales Learning & Development,C3 New Hire Trainers,Austin (MSH - Sales),Employee"
"30222,V.Y.,Senior Director - Services,Content - MSH,Austin (MSH - HQ),Employee"
"30223,A.R.,Senior Director - Services,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30224,M.R.,Senior Software Engineer (SDE III),Product Dev - MSH,Austin (MSH - HQ),Employee"
"30226,T.R.,Manager Sales Operations,Sales - MSH,Austin (MSH - Sales),Employee"
"30227,D.S.,Senior Data Scientist,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30229,A.N.,Software Engineer (SDE II),Product Dev - MSH,Austin (MSH - HQ),Employee"
"3023,G.H.,Sup - C3,Inbound Services,Tempe,Employee"
"30231,J.E.,Business Analyst II,C3 Management,Austin (MSH - HQ),Employee"
"30232,J.D.,Sr. Mgr - UX,Products,Austin (MSH - HQ),Employee"
"30233,B.R.,Eng - Software Development V,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30234,C.N.,Senior Manager Platform,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30235,M.E.,Manager Training,C3 Management,Austin (MSH - HQ),Employee"
"30237,A.E.,Product Manager,Products,Austin (MSH - HQ),Employee"
"30238,M.R.,Senior Manager Creative,Content - MSH,Austin (MSH - HQ),Employee"
"30239,S.S.,Eng - System III,Cloud Infrastructure and IT,Austin (MSH - HQ),Employee"
"30241,C.E.,Sr. Manager Sales Enablement,Sales - MSH,Austin (MSH - Sales),Employee"
"30242,S.H.,Product Marketing Manager III,Products,Austin (MSH - HQ),Employee"
"30243,M.N.,Senior Manager Creative,Content - MSH,Austin (MSH - HQ),Employee"
"30245,B.K.,Business Analyst II,C3 Management,Austin (MSH - HQ),Employee"
"30247,L.Z.,Senior Software Engineer (SDE IV),Product Dev - MSH,Austin (MSH - HQ),Employee"
"30248,A.O.,Mgr - Software Development,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30250,C.E.,Mgr - Product,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30252,E.I.,Senior Manager Website,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30253,D.A.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30254,J.O.,Floor Support Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30256,C.R.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30257,R.A.,Eng - System II,Cloud Infrastructure and IT,Austin (MSH - HQ),Employee"
"30258,B.R.,Principal Software Engineer,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30259,M.S.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30260,M.Z.,Eng - Software Development III,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30261,G.N.,Senior Local Outreach Rep,Marketing and Brand,Austin (MSH - Sales),Employee"
"30264,A.N.,Software Development Engineer,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30265,C.S.,Senior Software Engineer (SDE III),Product Dev - MSH,Austin (MSH - HQ),Employee"
"30266,J.Z.,Senior Software Development Engineer,Product Dev - MSH,Remote - CO (Denver),Employee"
"30267,D.O.,Principal Product Designer,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30269,M.F.,HRBP II,People Operations,Austin (MSH - HQ),Employee"
"30270,S.K.,Software Development Engineer,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30271,W.L.,Director Product,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30272,S.P.,Principal Software Engineer,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30273,M.Y.,Senior Engineering Manager,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30276,P.N.,Manager – Human Resources (LP IV),Professional Development,Austin (MSH - Sales),Employee"
"30278,T.L.,Team Manager Customer Success,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30279,D.E.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30280,B.Y.,Manager Finance,Accounting and Finance,Austin (MSH - HQ),Employee"
"30281,B.E.,Systems Analyst II,Products,Austin (MSH - HQ),Employee"
"30282,D.T.,Software Development Engineer III,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30287,G.R.,Systems Analyst III,Products,Austin (MSH - HQ),Employee"
"30288,A.E.,Analyst - Business II,C3 Management,Austin (MSH - HQ),Employee"
"30289,J.S.,Sales Training Specialist,Sales - MSH,Austin (MSH - Sales),Employee"
"30290,D.T.,Senior Manager Photography,Content - MSH,Austin (MSH - HQ),Employee"
"30291,E.D.,Senior Program Manager GoDaddy Services,C3 Management,Austin (MSH - HQ),Employee"
"30293,E.T.,Designer - UX II,Products,Austin (MSH - HQ),Employee"
"30294,C.N.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30295,K.T.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30296,C.D.,Sales Operations Specialist,C3 New Hire Trainers,Austin (MSH - Sales),Employee"
"30297,J.S.,Director Product Management,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30298,D.T.,Sales Representative Franchise,Sales - MSH,Austin (MSH - Sales),Employee"
"30299,R.H.,Analyst - BI III,Accounting and Finance,Austin (MSH - HQ),Employee"
"30300,K.T.,Manager Collections,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30301,N.N.,Project Manager I,C3 Management,Austin (MSH - HQ),Employee"
"30302,M.E.,Senior Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30303,J.H.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30305,J.N.,Rep - Sales,Sales - MSH,Austin (MSH - Sales),Employee"
"30306,G.S.,Eng - System II,Cloud Infrastructure and IT,Austin (MSH - HQ),Employee"
"30308,A.S.,Senior Software Engineer (SDE III),Product Dev - MSH,Austin (MSH - HQ),Employee"
"30309,K.E.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30310,J.Y.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30311,D.N.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30313,P.Z.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30314,N.S.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30316,W.N.,Manager Retention,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30317,R.S.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30318,R.T.,Rep - Sales,Sales - MSH,Austin (MSH - Sales),Employee"
"30319,J.A.,Call Quality Specialist,C3 New Hire Trainers,Austin (MSH - Sales),Employee"
"30320,M.D.,Floor Support Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30323,M.G.,Account Manager I,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30325,D.T.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30330,M.D.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30332,M.S.,Rep - Sales,Sales - MSH,Austin (MSH - Sales),Employee"
"30333,D.N.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30334,P.R.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30335,J.T.,Designer - UX II,Product Dev - MSH,Austin (MSH - HQ),Employee"
"30336,J.R.,Customer Success Manager,Marketing,Austin (MSH - HQ),Employee"
"30337,R.I.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30339,B.N.,Sales Manager,Sales - MSH,Austin (MSH - Sales),Employee"
"30342,A.Z.,Account Manager I,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30343,S.E.,Account Manager I,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30345,M.R.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30347,M.R.,Website Specialist II,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30349,G.A.,HR Process Analyst,People Operations,Remote - CA,Employee"
"30352,S.O.,Consultant I,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30353,L.N.,Account Manager II,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30354,K.Y.,Learning Professional III,C3 Management,Austin (MSH - HQ),Employee"
"30355,G.E.,Team Manager Platform,Content - MSH,Austin (MSH - HQ),Employee"
"30357,C.O.,Team Manager Creative,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30359,J.R.,Customer Experience Designer I,Products,Austin (MSH - HQ),Employee"
"30361,N.R.,Creative Specialist II,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30363,E.T.,Team Manager Creative,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30364,B.D.,Editor II,Content - MSH,Austin (MSH - HQ),Employee"
"30365,J.N.,Team Manager Creative,Content - MSH,Austin (MSH - HQ),Employee"
"30367,C.W.,Team Manager Creative,Content - MSH,Austin (MSH - HQ),Employee"
"30369,J.E.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
"30372,M.S.,Content Manager,Content - MSH,Austin (MSH - HQ),Employee"
"30374,E.G.,Creative Specialist III,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30375,A.E.,Account Manager II,Customer Success - MSH,Austin (MSH - HQ),Employee"
"30376,R.T.,Manager Creative,Onboarding - MSH,Austin (MSH - HQ),Employee"
"30377,A.A.,Sales Representative,Sales - MSH,Austin (MSH - Sales),Employee"
